# G(2) Function
# 2024-12-12 17:10:36
# Histogram Width = 32 ns
# Events Ch. 0 = 6.302e+07 
# Events Ch. 1 = 8.702e+07 
# Integr. Time = 00:01:37 h
# G(2) Norm = 224.9 
# Fit Function = None
# Fit - A = 0 
# Fit - c = 0 ps
# Fit - B = 0 
# Fit - T_a = 0 ps
# Fit - p_f^2 = 0 
# Fit - c = 0 
# Fit - T_b = 0 ps
# Fit - T_a = 0 ps
# Unit dt: s
# Unit G(2): 1
# dt ; G(2)
 2.7855482E-008 ;  1.0180720E+000
 2.7859482E-008 ;  1.0047340E+000
 2.7863483E-008 ;  1.0047340E+000
 2.7867483E-008 ;  9.4694000E-001
 2.7871484E-008 ;  9.7361400E-001
 2.7875484E-008 ;  1.0269630E+000
 2.7879485E-008 ;  1.0136260E+000
 2.7883485E-008 ;  9.6027700E-001
 2.7887486E-008 ;  1.1158780E+000
 2.7891486E-008 ;  1.0225170E+000
 2.7895487E-008 ;  9.9139700E-001
 2.7899487E-008 ;  1.0580830E+000
 2.7903488E-008 ;  1.0358550E+000
 2.7907488E-008 ;  9.3360300E-001
 2.7911489E-008 ;  9.2471100E-001
 2.7915489E-008 ;  1.0936490E+000
 2.7919490E-008 ;  9.6472300E-001
 2.7923490E-008 ;  1.0580830E+000
 2.7927491E-008 ;  1.0269630E+000
 2.7931491E-008 ;  9.2915700E-001
 2.7935492E-008 ;  1.0491920E+000
 2.7939492E-008 ;  9.3360300E-001
 2.7943493E-008 ;  9.8695100E-001
 2.7947493E-008 ;  1.0358550E+000
 2.7951494E-008 ;  9.4694000E-001
 2.7955494E-008 ;  9.5583100E-001
 2.7959495E-008 ;  1.0225170E+000
 2.7963495E-008 ;  1.0358550E+000
 2.7967496E-008 ;  1.0580830E+000
 2.7971496E-008 ;  1.0403000E+000
 2.7975497E-008 ;  9.9139700E-001
 2.7979497E-008 ;  9.8250600E-001
 2.7983498E-008 ;  1.0269630E+000
 2.7987498E-008 ;  1.0358550E+000
 2.7991499E-008 ;  8.7136300E-001
 2.7995499E-008 ;  1.0447460E+000
 2.7999500E-008 ;  9.7806000E-001
 2.8003500E-008 ;  9.6916900E-001
 2.8007501E-008 ;  9.9139700E-001
 2.8011501E-008 ;  9.9584300E-001
 2.8015502E-008 ;  1.0047340E+000
 2.8019502E-008 ;  1.0491920E+000
 2.8023503E-008 ;  1.0002890E+000
 2.8027503E-008 ;  9.8695100E-001
 2.8031504E-008 ;  1.0403000E+000
 2.8035504E-008 ;  1.0980950E+000
 2.8039505E-008 ;  9.5138600E-001
 2.8043505E-008 ;  1.0980950E+000
 2.8047506E-008 ;  9.3360300E-001
 2.8051506E-008 ;  9.8250600E-001
 2.8055507E-008 ;  1.0225170E+000
 2.8059507E-008 ;  9.8695100E-001
 2.8063508E-008 ;  1.0047340E+000
 2.8067508E-008 ;  9.2471100E-001
 2.8071509E-008 ;  1.0580830E+000
 2.8075509E-008 ;  1.1825640E+000
 2.8079510E-008 ;  1.0136260E+000
 2.8083510E-008 ;  9.7361400E-001
 2.8087511E-008 ;  1.0669750E+000
 2.8091511E-008 ;  9.6916900E-001
 2.8095512E-008 ;  9.4694000E-001
 2.8099512E-008 ;  1.0136260E+000
 2.8103513E-008 ;  1.0225170E+000
 2.8107513E-008 ;  1.0847580E+000
 2.8111514E-008 ;  9.1582000E-001
 2.8115514E-008 ;  1.0269630E+000
 2.8119515E-008 ;  1.0225170E+000
 2.8123515E-008 ;  9.2915700E-001
 2.8127516E-008 ;  1.0358550E+000
 2.8131516E-008 ;  1.0002890E+000
 2.8135517E-008 ;  1.1203230E+000
 2.8139517E-008 ;  9.9139700E-001
 2.8143518E-008 ;  1.1336610E+000
 2.8147518E-008 ;  9.3804800E-001
 2.8151519E-008 ;  9.8250600E-001
 2.8155519E-008 ;  1.0358550E+000
 2.8159520E-008 ;  9.1137400E-001
 2.8163520E-008 ;  9.2026600E-001
 2.8167521E-008 ;  8.8470000E-001
 2.8171521E-008 ;  9.8695100E-001
 2.8175522E-008 ;  9.8250600E-001
 2.8179522E-008 ;  9.9139700E-001
 2.8183523E-008 ;  9.2026600E-001
 2.8187523E-008 ;  9.3804800E-001
 2.8191524E-008 ;  1.0225170E+000
 2.8195524E-008 ;  1.0403000E+000
 2.8199525E-008 ;  8.8470000E-001
 2.8203525E-008 ;  9.5138600E-001
 2.8207526E-008 ;  1.0936490E+000
 2.8211526E-008 ;  9.6472300E-001
 2.8215527E-008 ;  1.0447460E+000
 2.8219527E-008 ;  1.1381060E+000
 2.8223528E-008 ;  1.0669750E+000
 2.8227528E-008 ;  9.9139700E-001
 2.8231529E-008 ;  9.4249400E-001
 2.8235529E-008 ;  9.5138600E-001
 2.8239530E-008 ;  1.0847580E+000
 2.8243530E-008 ;  1.0403000E+000
 2.8247531E-008 ;  9.9584300E-001
 2.8251531E-008 ;  9.6027700E-001
 2.8255532E-008 ;  1.0580830E+000
 2.8259532E-008 ;  1.0269630E+000
 2.8263533E-008 ;  1.0580830E+000
 2.8267533E-008 ;  1.0403000E+000
 2.8271534E-008 ;  1.1425520E+000
 2.8275534E-008 ;  9.6916900E-001
 2.8279535E-008 ;  1.2003460E+000
 2.8283535E-008 ;  1.1114320E+000
 2.8287536E-008 ;  1.1114320E+000
 2.8291536E-008 ;  1.0669750E+000
 2.8295537E-008 ;  9.2915700E-001
 2.8299537E-008 ;  9.3804800E-001
 2.8303538E-008 ;  9.9139700E-001
 2.8307538E-008 ;  1.0892030E+000
 2.8311539E-008 ;  1.0580830E+000
 2.8315539E-008 ;  9.8250600E-001
 2.8319540E-008 ;  1.0491920E+000
 2.8323540E-008 ;  1.0447460E+000
 2.8327541E-008 ;  1.0225170E+000
 2.8331541E-008 ;  9.6916900E-001
 2.8335542E-008 ;  1.0580830E+000
 2.8339542E-008 ;  1.0180720E+000
 2.8343543E-008 ;  9.8250600E-001
 2.8347543E-008 ;  1.0892030E+000
 2.8351544E-008 ;  1.0403000E+000
 2.8355544E-008 ;  8.8470000E-001
 2.8359545E-008 ;  1.0714200E+000
 2.8363545E-008 ;  1.0580830E+000
 2.8367546E-008 ;  1.1247690E+000
 2.8371546E-008 ;  9.0248300E-001
 2.8375547E-008 ;  1.0447460E+000
 2.8379547E-008 ;  9.0248300E-001
 2.8383548E-008 ;  1.0314090E+000
 2.8387548E-008 ;  1.0047340E+000
 2.8391549E-008 ;  9.7361400E-001
 2.8395549E-008 ;  9.6916900E-001
 2.8399550E-008 ;  1.0892030E+000
 2.8403550E-008 ;  1.1114320E+000
 2.8407551E-008 ;  9.3360300E-001
 2.8411551E-008 ;  9.8250600E-001
 2.8415552E-008 ;  1.0225170E+000
 2.8419552E-008 ;  8.3579700E-001
 2.8423553E-008 ;  1.0714200E+000
 2.8427553E-008 ;  9.5138600E-001
 2.8431554E-008 ;  8.9359100E-001
 2.8435554E-008 ;  9.5138600E-001
 2.8439555E-008 ;  1.0091800E+000
 2.8443555E-008 ;  1.0047340E+000
 2.8447556E-008 ;  1.0491920E+000
 2.8451556E-008 ;  1.0225170E+000
 2.8455557E-008 ;  1.0047340E+000
 2.8459557E-008 ;  1.1069860E+000
 2.8463558E-008 ;  1.0180720E+000
 2.8467558E-008 ;  1.0180720E+000
 2.8471559E-008 ;  1.0180720E+000
 2.8475559E-008 ;  9.2915700E-001
 2.8479560E-008 ;  1.0892030E+000
 2.8483560E-008 ;  1.0002890E+000
 2.8487561E-008 ;  1.0136260E+000
 2.8491561E-008 ;  9.7806000E-001
 2.8495562E-008 ;  1.1558890E+000
 2.8499562E-008 ;  9.8695100E-001
 2.8503563E-008 ;  1.0847580E+000
 2.8507563E-008 ;  1.1603350E+000
 2.8511564E-008 ;  1.0803120E+000
 2.8515564E-008 ;  1.0047340E+000
 2.8519565E-008 ;  9.7361400E-001
 2.8523565E-008 ;  1.0803120E+000
 2.8527566E-008 ;  1.0847580E+000
 2.8531566E-008 ;  9.6027700E-001
 2.8535567E-008 ;  1.0002890E+000
 2.8539567E-008 ;  1.0091800E+000
 2.8543568E-008 ;  1.0803120E+000
 2.8547568E-008 ;  1.0403000E+000
 2.8551569E-008 ;  1.0269630E+000
 2.8555569E-008 ;  9.8695100E-001
 2.8559570E-008 ;  1.0002890E+000
 2.8563570E-008 ;  9.2915700E-001
 2.8567571E-008 ;  1.1336610E+000
 2.8571571E-008 ;  1.0536370E+000
 2.8575572E-008 ;  1.0269630E+000
 2.8579572E-008 ;  9.4694000E-001
 2.8583573E-008 ;  1.0669750E+000
 2.8587573E-008 ;  1.1025400E+000
 2.8591574E-008 ;  1.0536370E+000
 2.8595574E-008 ;  1.0002890E+000
 2.8599575E-008 ;  1.0847580E+000
 2.8603575E-008 ;  1.0758660E+000
 2.8607576E-008 ;  1.0358550E+000
 2.8611576E-008 ;  1.0580830E+000
 2.8615577E-008 ;  9.8250600E-001
 2.8619577E-008 ;  1.0225170E+000
 2.8623578E-008 ;  1.0314090E+000
 2.8627578E-008 ;  1.1247690E+000
 2.8631579E-008 ;  1.0002890E+000
 2.8635579E-008 ;  9.7806000E-001
 2.8639580E-008 ;  1.0225170E+000
 2.8643580E-008 ;  1.0180720E+000
 2.8647581E-008 ;  1.1114320E+000
 2.8651581E-008 ;  9.7806000E-001
 2.8655582E-008 ;  1.0047340E+000
 2.8659582E-008 ;  9.0692800E-001
 2.8663583E-008 ;  1.0491920E+000
 2.8667583E-008 ;  9.9584300E-001
 2.8671584E-008 ;  1.0669750E+000
 2.8675584E-008 ;  1.0625290E+000
 2.8679585E-008 ;  1.0180720E+000
 2.8683585E-008 ;  1.0225170E+000
 2.8687586E-008 ;  9.9139700E-001
 2.8691586E-008 ;  9.6472300E-001
 2.8695587E-008 ;  9.2915700E-001
 2.8699587E-008 ;  9.5138600E-001
 2.8703588E-008 ;  9.7361400E-001
 2.8707588E-008 ;  1.0447460E+000
 2.8711589E-008 ;  1.0936490E+000
 2.8715589E-008 ;  1.0269630E+000
 2.8719590E-008 ;  1.0225170E+000
 2.8723590E-008 ;  9.2915700E-001
 2.8727591E-008 ;  9.8695100E-001
 2.8731591E-008 ;  9.5583100E-001
 2.8735592E-008 ;  9.6916900E-001
 2.8739592E-008 ;  1.1514430E+000
 2.8743593E-008 ;  1.0091800E+000
 2.8747593E-008 ;  9.2471100E-001
 2.8751594E-008 ;  1.0047340E+000
 2.8755594E-008 ;  1.0091800E+000
 2.8759595E-008 ;  9.4694000E-001
 2.8763595E-008 ;  1.0536370E+000
 2.8767596E-008 ;  1.0803120E+000
 2.8771596E-008 ;  9.8695100E-001
 2.8775597E-008 ;  1.0447460E+000
 2.8779597E-008 ;  1.0580830E+000
 2.8783598E-008 ;  9.5583100E-001
 2.8787598E-008 ;  9.9139700E-001
 2.8791599E-008 ;  9.1137400E-001
 2.8795599E-008 ;  9.4694000E-001
 2.8799600E-008 ;  1.0980950E+000
 2.8803600E-008 ;  1.0136260E+000
 2.8807601E-008 ;  9.4694000E-001
 2.8811601E-008 ;  9.1137400E-001
 2.8815602E-008 ;  1.0403000E+000
 2.8819602E-008 ;  1.1069860E+000
 2.8823603E-008 ;  9.1137400E-001
 2.8827603E-008 ;  1.0758660E+000
 2.8831604E-008 ;  9.6916900E-001
 2.8835604E-008 ;  9.5138600E-001
 2.8839605E-008 ;  9.5583100E-001
 2.8843605E-008 ;  9.7806000E-001
 2.8847606E-008 ;  9.6472300E-001
 2.8851606E-008 ;  1.0447460E+000
 2.8855607E-008 ;  9.7361400E-001
 2.8859607E-008 ;  1.0714200E+000
 2.8863608E-008 ;  1.0447460E+000
 2.8867608E-008 ;  1.0314090E+000
 2.8871609E-008 ;  1.0491920E+000
 2.8875609E-008 ;  1.0847580E+000
 2.8879610E-008 ;  1.0091800E+000
 2.8883610E-008 ;  1.0491920E+000
 2.8887611E-008 ;  1.0002890E+000
 2.8891611E-008 ;  1.0180720E+000
 2.8895612E-008 ;  1.0892030E+000
 2.8899612E-008 ;  1.0269630E+000
 2.8903613E-008 ;  1.0669750E+000
 2.8907613E-008 ;  1.0403000E+000
 2.8911614E-008 ;  1.0980950E+000
 2.8915614E-008 ;  9.3360300E-001
 2.8919615E-008 ;  1.0447460E+000
 2.8923615E-008 ;  1.0091800E+000
 2.8927616E-008 ;  1.0892030E+000
 2.8931616E-008 ;  9.9584300E-001
 2.8935617E-008 ;  1.0180720E+000
 2.8939617E-008 ;  9.7806000E-001
 2.8943618E-008 ;  9.9584300E-001
 2.8947618E-008 ;  9.8250600E-001
 2.8951619E-008 ;  1.0625290E+000
 2.8955619E-008 ;  9.4249400E-001
 2.8959620E-008 ;  9.6027700E-001
 2.8963620E-008 ;  1.0403000E+000
 2.8967621E-008 ;  9.6916900E-001
 2.8971621E-008 ;  9.7361400E-001
 2.8975622E-008 ;  1.1114320E+000
 2.8979622E-008 ;  9.2915700E-001
 2.8983623E-008 ;  1.0002890E+000
 2.8987623E-008 ;  9.7806000E-001
 2.8991624E-008 ;  9.2471100E-001
 2.8995624E-008 ;  1.0180720E+000
 2.8999625E-008 ;  1.0714200E+000
 2.9003625E-008 ;  1.1381060E+000
 2.9007626E-008 ;  9.9584300E-001
 2.9011626E-008 ;  1.0269630E+000
 2.9015627E-008 ;  1.0403000E+000
 2.9019627E-008 ;  9.8250600E-001
 2.9023628E-008 ;  1.0091800E+000
 2.9027628E-008 ;  9.6027700E-001
 2.9031629E-008 ;  1.0269630E+000
 2.9035629E-008 ;  1.1647810E+000
 2.9039630E-008 ;  9.6472300E-001
 2.9043630E-008 ;  9.8695100E-001
 2.9047631E-008 ;  9.9139700E-001
 2.9051631E-008 ;  9.5583100E-001
 2.9055632E-008 ;  9.7361400E-001
 2.9059632E-008 ;  1.0491920E+000
 2.9063633E-008 ;  8.7136300E-001
 2.9067633E-008 ;  1.0403000E+000
 2.9071634E-008 ;  1.0491920E+000
 2.9075634E-008 ;  9.6472300E-001
 2.9079635E-008 ;  9.9584300E-001
 2.9083635E-008 ;  1.0491920E+000
 2.9087636E-008 ;  1.0936490E+000
 2.9091636E-008 ;  1.0269630E+000
 2.9095637E-008 ;  8.6691700E-001
 2.9099637E-008 ;  1.0892030E+000
 2.9103638E-008 ;  9.7361400E-001
 2.9107638E-008 ;  1.0847580E+000
 2.9111639E-008 ;  9.6916900E-001
 2.9115639E-008 ;  1.0269630E+000
 2.9119640E-008 ;  9.1137400E-001
 2.9123640E-008 ;  9.6916900E-001
 2.9127641E-008 ;  1.0714200E+000
 2.9131641E-008 ;  9.9584300E-001
 2.9135642E-008 ;  9.8695100E-001
 2.9139642E-008 ;  9.7806000E-001
 2.9143643E-008 ;  1.0536370E+000
 2.9147643E-008 ;  1.0269630E+000
 2.9151644E-008 ;  1.0714200E+000
 2.9155644E-008 ;  1.2003460E+000
 2.9159645E-008 ;  8.7580800E-001
 2.9163645E-008 ;  9.9139700E-001
 2.9167646E-008 ;  1.0536370E+000
 2.9171646E-008 ;  8.8470000E-001
 2.9175647E-008 ;  9.4249400E-001
 2.9179647E-008 ;  9.1137400E-001
 2.9183648E-008 ;  1.0580830E+000
 2.9187648E-008 ;  9.8250600E-001
 2.9191649E-008 ;  9.3804800E-001
 2.9195649E-008 ;  1.0269630E+000
 2.9199650E-008 ;  9.2026600E-001
 2.9203650E-008 ;  1.0892030E+000
 2.9207651E-008 ;  1.0847580E+000
 2.9211651E-008 ;  1.0447460E+000
 2.9215652E-008 ;  1.0180720E+000
 2.9219652E-008 ;  1.1069860E+000
 2.9223653E-008 ;  8.8470000E-001
 2.9227653E-008 ;  9.5138600E-001
 2.9231654E-008 ;  1.1158780E+000
 2.9235654E-008 ;  9.0692800E-001
 2.9239655E-008 ;  1.0714200E+000
 2.9243655E-008 ;  1.1203230E+000
 2.9247656E-008 ;  9.8250600E-001
 2.9251656E-008 ;  1.0714200E+000
 2.9255657E-008 ;  9.6916900E-001
 2.9259657E-008 ;  1.0180720E+000
 2.9263658E-008 ;  9.5583100E-001
 2.9267658E-008 ;  1.1336610E+000
 2.9271659E-008 ;  1.0714200E+000
 2.9275659E-008 ;  9.6472300E-001
 2.9279660E-008 ;  9.9139700E-001
 2.9283660E-008 ;  1.0980950E+000
 2.9287661E-008 ;  8.7136300E-001
 2.9291661E-008 ;  9.3360300E-001
 2.9295662E-008 ;  9.2915700E-001
 2.9299662E-008 ;  1.0714200E+000
 2.9303663E-008 ;  8.9359100E-001
 2.9307663E-008 ;  9.4249400E-001
 2.9311664E-008 ;  1.0980950E+000
 2.9315664E-008 ;  1.0892030E+000
 2.9319665E-008 ;  9.3360300E-001
 2.9323665E-008 ;  9.0692800E-001
 2.9327666E-008 ;  9.6916900E-001
 2.9331666E-008 ;  1.1114320E+000
 2.9335667E-008 ;  9.6916900E-001
 2.9339667E-008 ;  9.5138600E-001
 2.9343668E-008 ;  1.0580830E+000
 2.9347668E-008 ;  9.8695100E-001
 2.9351669E-008 ;  1.0714200E+000
 2.9355669E-008 ;  1.0091800E+000
 2.9359670E-008 ;  1.1292150E+000
 2.9363670E-008 ;  1.0091800E+000
 2.9367671E-008 ;  9.8250600E-001
 2.9371671E-008 ;  8.8914500E-001
 2.9375672E-008 ;  9.6916900E-001
 2.9379672E-008 ;  9.7806000E-001
 2.9383673E-008 ;  9.5138600E-001
 2.9387673E-008 ;  9.7806000E-001
 2.9391674E-008 ;  1.0847580E+000
 2.9395674E-008 ;  1.0225170E+000
 2.9399675E-008 ;  1.0714200E+000
 2.9403675E-008 ;  9.8250600E-001
 2.9407676E-008 ;  1.0269630E+000
 2.9411676E-008 ;  9.8250600E-001
 2.9415677E-008 ;  1.0314090E+000
 2.9419677E-008 ;  1.0002890E+000
 2.9423678E-008 ;  1.1069860E+000
 2.9427678E-008 ;  1.1114320E+000
 2.9431679E-008 ;  1.0002890E+000
 2.9435679E-008 ;  1.0269630E+000
 2.9439680E-008 ;  1.1069860E+000
 2.9443680E-008 ;  1.0225170E+000
 2.9447681E-008 ;  1.1069860E+000
 2.9451681E-008 ;  1.0225170E+000
 2.9455682E-008 ;  1.0491920E+000
 2.9459682E-008 ;  9.8695100E-001
 2.9463683E-008 ;  9.9584300E-001
 2.9467683E-008 ;  8.2245900E-001
 2.9471684E-008 ;  8.4024200E-001
 2.9475684E-008 ;  9.6916900E-001
 2.9479685E-008 ;  1.0847580E+000
 2.9483685E-008 ;  9.9139700E-001
 2.9487686E-008 ;  1.0358550E+000
 2.9491686E-008 ;  9.4249400E-001
 2.9495687E-008 ;  9.1582000E-001
 2.9499687E-008 ;  9.2471100E-001
 2.9503688E-008 ;  1.0980950E+000
 2.9507688E-008 ;  9.7361400E-001
 2.9511689E-008 ;  7.6466500E-001
 2.9515689E-008 ;  1.0180720E+000
 2.9519690E-008 ;  1.0047340E+000
 2.9523690E-008 ;  9.8250600E-001
 2.9527691E-008 ;  9.9139700E-001
 2.9531691E-008 ;  8.0912200E-001
 2.9535692E-008 ;  9.9139700E-001
 2.9539692E-008 ;  1.0180720E+000
 2.9543693E-008 ;  1.0536370E+000
 2.9547693E-008 ;  1.0536370E+000
 2.9551694E-008 ;  9.7806000E-001
 2.9555694E-008 ;  9.2915700E-001
 2.9559695E-008 ;  1.0536370E+000
 2.9563695E-008 ;  1.0758660E+000
 2.9567696E-008 ;  9.3360300E-001
 2.9571696E-008 ;  1.0358550E+000
 2.9575697E-008 ;  1.0225170E+000
 2.9579697E-008 ;  9.1582000E-001
 2.9583698E-008 ;  1.0847580E+000
 2.9587698E-008 ;  1.0403000E+000
 2.9591699E-008 ;  1.0625290E+000
 2.9595699E-008 ;  1.0091800E+000
 2.9599700E-008 ;  8.4913400E-001
 2.9603700E-008 ;  9.8695100E-001
 2.9607701E-008 ;  1.0180720E+000
 2.9611701E-008 ;  1.0180720E+000
 2.9615702E-008 ;  8.8025400E-001
 2.9619702E-008 ;  9.9584300E-001
 2.9623703E-008 ;  9.4694000E-001
 2.9627703E-008 ;  1.0091800E+000
 2.9631704E-008 ;  9.9139700E-001
 2.9635704E-008 ;  8.8914500E-001
 2.9639705E-008 ;  1.0002890E+000
 2.9643705E-008 ;  8.6247100E-001
 2.9647706E-008 ;  8.2245900E-001
 2.9651706E-008 ;  9.2026600E-001
 2.9655707E-008 ;  1.0536370E+000
 2.9659707E-008 ;  9.0692800E-001
 2.9663708E-008 ;  9.9139700E-001
 2.9667708E-008 ;  9.4694000E-001
 2.9671709E-008 ;  8.5358000E-001
 2.9675709E-008 ;  1.0136260E+000
 2.9679710E-008 ;  1.0269630E+000
 2.9683710E-008 ;  9.4694000E-001
 2.9687711E-008 ;  1.0136260E+000
 2.9691711E-008 ;  9.8250600E-001
 2.9695712E-008 ;  1.0403000E+000
 2.9699712E-008 ;  1.0002890E+000
 2.9703713E-008 ;  9.9584300E-001
 2.9707713E-008 ;  1.0180720E+000
 2.9711714E-008 ;  1.0136260E+000
 2.9715714E-008 ;  1.0892030E+000
 2.9719715E-008 ;  1.0491920E+000
 2.9723715E-008 ;  1.0314090E+000
 2.9727716E-008 ;  9.7361400E-001
 2.9731716E-008 ;  1.0225170E+000
 2.9735717E-008 ;  1.0136260E+000
 2.9739717E-008 ;  9.5138600E-001
 2.9743718E-008 ;  1.0002890E+000
 2.9747718E-008 ;  1.0669750E+000
 2.9751719E-008 ;  9.8250600E-001
 2.9755719E-008 ;  9.1582000E-001
 2.9759720E-008 ;  1.0669750E+000
 2.9763720E-008 ;  1.0091800E+000
 2.9767721E-008 ;  9.8695100E-001
 2.9771721E-008 ;  9.2026600E-001
 2.9775722E-008 ;  9.5138600E-001
 2.9779722E-008 ;  9.3804800E-001
 2.9783723E-008 ;  9.6027700E-001
 2.9787723E-008 ;  1.0447460E+000
 2.9791724E-008 ;  1.0180720E+000
 2.9795724E-008 ;  9.1137400E-001
 2.9799725E-008 ;  8.9359100E-001
 2.9803725E-008 ;  8.6691700E-001
 2.9807726E-008 ;  9.9139700E-001
 2.9811726E-008 ;  9.0692800E-001
 2.9815727E-008 ;  9.2915700E-001
 2.9819727E-008 ;  9.3804800E-001
 2.9823728E-008 ;  1.0047340E+000
 2.9827728E-008 ;  1.0447460E+000
 2.9831729E-008 ;  1.0002890E+000
 2.9835729E-008 ;  9.1582000E-001
 2.9839730E-008 ;  8.8470000E-001
 2.9843730E-008 ;  8.8914500E-001
 2.9847731E-008 ;  1.0180720E+000
 2.9851731E-008 ;  9.5583100E-001
 2.9855732E-008 ;  1.0758660E+000
 2.9859732E-008 ;  8.0467700E-001
 2.9863733E-008 ;  1.1736720E+000
 2.9867733E-008 ;  1.0225170E+000
 2.9871734E-008 ;  9.1137400E-001
 2.9875734E-008 ;  9.5138600E-001
 2.9879735E-008 ;  8.4913400E-001
 2.9883735E-008 ;  1.0180720E+000
 2.9887736E-008 ;  9.4694000E-001
 2.9891736E-008 ;  9.3360300E-001
 2.9895737E-008 ;  9.8250600E-001
 2.9899737E-008 ;  1.0847580E+000
 2.9903738E-008 ;  1.0047340E+000
 2.9907738E-008 ;  1.0225170E+000
 2.9911739E-008 ;  1.0625290E+000
 2.9915739E-008 ;  9.5138600E-001
 2.9919740E-008 ;  9.4694000E-001
 2.9923740E-008 ;  9.0692800E-001
 2.9927741E-008 ;  9.7806000E-001
 2.9931741E-008 ;  8.9803700E-001
 2.9935742E-008 ;  1.0491920E+000
 2.9939742E-008 ;  8.6247100E-001
 2.9943743E-008 ;  1.0002890E+000
 2.9947743E-008 ;  9.2915700E-001
 2.9951744E-008 ;  9.9139700E-001
 2.9955744E-008 ;  9.8250600E-001
 2.9959745E-008 ;  1.0580830E+000
 2.9963745E-008 ;  1.0625290E+000
 2.9967746E-008 ;  9.6027700E-001
 2.9971746E-008 ;  1.0892030E+000
 2.9975747E-008 ;  9.3804800E-001
 2.9979747E-008 ;  9.7361400E-001
 2.9983748E-008 ;  9.3360300E-001
 2.9987748E-008 ;  8.4468800E-001
 2.9991749E-008 ;  1.0669750E+000
 2.9995749E-008 ;  9.6916900E-001
 2.9999750E-008 ;  9.6027700E-001
 3.0003750E-008 ;  1.0536370E+000
 3.0007751E-008 ;  1.0847580E+000
 3.0011751E-008 ;  1.0536370E+000
 3.0015752E-008 ;  9.1137400E-001
 3.0019752E-008 ;  1.0580830E+000
 3.0023753E-008 ;  9.7806000E-001
 3.0027753E-008 ;  9.7361400E-001
 3.0031754E-008 ;  8.9359100E-001
 3.0035754E-008 ;  9.6027700E-001
 3.0039755E-008 ;  9.7806000E-001
 3.0043755E-008 ;  9.2026600E-001
 3.0047756E-008 ;  9.2471100E-001
 3.0051756E-008 ;  9.6472300E-001
 3.0055757E-008 ;  9.2026600E-001
 3.0059757E-008 ;  1.0136260E+000
 3.0063758E-008 ;  1.0314090E+000
 3.0067758E-008 ;  8.5802500E-001
 3.0071759E-008 ;  1.0091800E+000
 3.0075759E-008 ;  1.0047340E+000
 3.0079760E-008 ;  9.7806000E-001
 3.0083760E-008 ;  8.1801400E-001
 3.0087761E-008 ;  9.7361400E-001
 3.0091761E-008 ;  1.0180720E+000
 3.0095762E-008 ;  1.0225170E+000
 3.0099762E-008 ;  9.5583100E-001
 3.0103763E-008 ;  8.7136300E-001
 3.0107763E-008 ;  1.0536370E+000
 3.0111764E-008 ;  9.2915700E-001
 3.0115764E-008 ;  9.6472300E-001
 3.0119765E-008 ;  9.9584300E-001
 3.0123765E-008 ;  1.0358550E+000
 3.0127766E-008 ;  9.1137400E-001
 3.0131766E-008 ;  1.0358550E+000
 3.0135767E-008 ;  1.0358550E+000
 3.0139767E-008 ;  9.5138600E-001
 3.0143768E-008 ;  1.0180720E+000
 3.0147768E-008 ;  9.9584300E-001
 3.0151769E-008 ;  1.0225170E+000
 3.0155769E-008 ;  1.0136260E+000
 3.0159770E-008 ;  9.3804800E-001
 3.0163770E-008 ;  1.1025400E+000
 3.0167771E-008 ;  1.0847580E+000
 3.0171771E-008 ;  1.0314090E+000
 3.0175772E-008 ;  1.0136260E+000
 3.0179772E-008 ;  1.0314090E+000
 3.0183773E-008 ;  1.0225170E+000
 3.0187773E-008 ;  1.0180720E+000
 3.0191774E-008 ;  9.6472300E-001
 3.0195774E-008 ;  1.0491920E+000
 3.0199775E-008 ;  1.0580830E+000
 3.0203775E-008 ;  9.5583100E-001
 3.0207776E-008 ;  9.2026600E-001
 3.0211776E-008 ;  8.4024200E-001
 3.0215777E-008 ;  9.4249400E-001
 3.0219777E-008 ;  1.1603350E+000
 3.0223778E-008 ;  1.0091800E+000
 3.0227778E-008 ;  1.0358550E+000
 3.0231779E-008 ;  9.2471100E-001
 3.0235779E-008 ;  9.7361400E-001
 3.0239780E-008 ;  9.2915700E-001
 3.0243780E-008 ;  9.4694000E-001
 3.0247781E-008 ;  9.9139700E-001
 3.0251781E-008 ;  9.1137400E-001
 3.0255782E-008 ;  9.0692800E-001
 3.0259782E-008 ;  1.0491920E+000
 3.0263783E-008 ;  1.0047340E+000
 3.0267783E-008 ;  9.4694000E-001
 3.0271784E-008 ;  9.8695100E-001
 3.0275784E-008 ;  9.6916900E-001
 3.0279785E-008 ;  9.0248300E-001
 3.0283785E-008 ;  1.1247690E+000
 3.0287786E-008 ;  1.0758660E+000
 3.0291786E-008 ;  9.5583100E-001
 3.0295787E-008 ;  1.0358550E+000
 3.0299787E-008 ;  1.0536370E+000
 3.0303788E-008 ;  9.4249400E-001
 3.0307788E-008 ;  9.4694000E-001
 3.0311789E-008 ;  9.1582000E-001
 3.0315789E-008 ;  8.5802500E-001
 3.0319790E-008 ;  1.0225170E+000
 3.0323790E-008 ;  1.0403000E+000
 3.0327791E-008 ;  9.8695100E-001
 3.0331791E-008 ;  1.0358550E+000
 3.0335792E-008 ;  1.0180720E+000
 3.0339792E-008 ;  9.6472300E-001
 3.0343793E-008 ;  9.7361400E-001
 3.0347793E-008 ;  9.9139700E-001
